Roger Twose,New Zealand,0,0,0,0,0,77,0,0,0,0,0,0
Dominic Cork,England,0,0,0,0,0,216,0,0,0,0,0,0
Peter Martin,England,0,0,0,0,0,198,0,0,0,0,0,0
Darren Gough,England,0,0,0,0,0,238,192,0,0,0,0,0
Craig White,England,0,0,0,0,0,23,0,179,0,0,0,0
Johanne Samarasekera,United Arab Emirates,0,0,0,0,0,157,0,0,0,0,0,0
Shehzad Altaf,United Arab Emirates,0,0,0,0,0,37,0,0,0,0,0,0
Arshad Laeeq,United Arab Emirates,0,0,0,0,0,117,0,0,0,0,0,0
Shaukat Dukanwala,United Arab Emirates,0,0,0,0,0,153,0,0,0,0,0,0
Azhar Saeed,United Arab Emirates,0,0,0,0,0,157,0,0,0,0,0,0
Sultan Zarawani,United Arab Emirates,0,0,0,0,0,209,0,0,0,0,0,0
Mazhar Hussain,United Arab Emirates,0,0,0,0,0,60,0,0,0,0,0,0
Shaun Pollock,South Africa,0,0,0,0,0,219,283,172,296,0,0,0
Craig Matthews,South Africa,0,0,0,0,0,226,0,0,0,0,0,0
Gary Kirsten,South Africa,0,0,0,0,0,9,0,0,0,0,0,0
Ottis Gibson,West Indies,0,0,0,0,0,90,0,0,0,0,0,0
Ian Bishop,West Indies,0,0,0,0,0,194,0,0,0,0,0,0
Heath Streak,Zimbabwe,0,0,0,0,0,175,301,278,0,0,0,0
Alan Lock,Zimbabwe,0,0,0,0,0,141,0,0,0,0,0,0
Guy Whittall,Zimbabwe,0,0,0,0,0,79,187,121,0,0,0,0
Paul Strang,Zimbabwe,0,0,0,0,0,192,196,0,0,0,0,0
Roland Lefebvre,Netherlands,0,0,0,0,0,132,0,141,0,0,0,0
Paul-Jan Bakker,Netherlands,0,0,0,0,0,215,0,0,0,0,0,0
Timotheus de Leede,Netherlands,0,0,0,0,0,179,0,253,112,0,0,0
Flavian Aponso,Netherlands,0,0,0,0,0,257,0,0,0,0,0,0
Steven Lubbers,Netherlands,0,0,0,0,0,187,0,0,0,0,0,0
Peter Cantrell,Netherlands,0,0,0,0,0,170,0,0,0,0,0,0
Robert Kennedy,New Zealand,0,0,0,0,0,88,0,0,0,0,0,0
Stephen Fleming,New Zealand,0,0,0,0,0,8,0,0,0,0,0,0
Venkatesh Prasad,India,0,0,0,0,0,262,266,0,0,0,0,0
